1.204217771855933815e+08 3.707564759446148059e+02 7.831315852100943029e+07
1.211469003419246227e+08 3.830272284072986508e+02 7.657500866156882048e+07
1.218763898479654789e+08 3.955996969623747646e+02 7.485428996307958663e+07
1.226102719958149344e+08 4.084777447813337972e+02 7.315478370509134233e+07
1.233485732358905822e+08 4.216651816812174616e+02 7.147951594151440263e+07
1.240913201778819263e+08 4.351657613425750810e+02 6.983059041003960371e+07
1.248385395917094946e+08 4.489831785683041971e+02 6.820934651316089928e+07
1.255902584084897041e+08 4.631210665873799144e+02 6.661649969669024646e+07
1.263465037215053439e+08 4.775829944073821594e+02 6.505256833423438668e+07
1.271073027871822715e+08 4.923724642197039998e+02 6.351809686271022260e+07
1.278726830260716230e+08 5.074929088611825705e+02 6.201350740683250874e+07
1.286426720238382220e+08 5.229476893358314555e+02 6.053915826080677658e+07
1.294172975322547257e+08 5.387400924002454303e+02 5.909509946855788678e+07
1.301965874702018797e+08 5.548733282161189209e+02 5.768146459491024166e+07
1.309805699246747494e+08 5.713505280732157416e+02 5.629803961329530925e+07
1.317692731517950892e+08 5.881747421859905671e+02 5.494466973713674396e+07
1.325627255778296441e+08 6.053489375669079209e+02 5.362093260846791416e+07
1.333609558002147526e+08 6.228759959793962935e+02 5.232627570128967613e+07
1.341639925885870457e+08 6.407587119731773555e+02 5.106019028217355907e+07
1.349718648858202994e+08 6.589997910045914296e+02 4.982206158005778491e+07
1.357846018090686500e+08 6.776018476443344980e+02 4.861140977579695731e+07
1.366022326508159935e+08 6.965674038749053807e+02 4.742771950546484441e+07
1.374247868799318373e+08 7.158988874798143343e+02 4.627057612957470119e+07
1.382522941427331865e+08 7.355986305264909788e+02 4.513942193251511455e+07
1.390847842640532553e+08 7.556688679446092465e+02 4.403372540610740334e+07
1.399222872483163178e+08 7.761117362013565071e+02 4.295311312393107265e+07
1.407648332806192040e+08 7.969292720750054286e+02 4.189707799243369699e+07
1.416124527278190851e+08 8.181234115279357866e+02 4.086517214814072102e+07
1.424651761396281123e+08 8.396959886800682398e+02 3.985670999225348979e+07
1.433230342497142851e+08 8.616487348834613158e+02 3.887143574084310234e+07
1.441860579768093526e+08 8.839832778986653921e+02 3.790878910789991170e+07
1.450542784258230329e+08 9.067011411731764383e+02 3.696828890201859176e+07
1.459277268889641762e+08 9.298037432223848100e+02 3.604924669960067421e+07
1.468064348468685448e+08 9.532923971116539406e+02 3.515147958644629270e+07
1.476904339697334468e+08 9.771683100431791900e+02 3.427446045669732243e+07
1.485797561184591651e+08 1.001432583041184103e+03 3.341770557587326691e+07
1.494744333457973301e+08 1.026086210740388196e+03 3.258085926678160578e+07
1.503744978975061178e+08 1.051130081274164240e+03 3.176336547654655576e+07
1.512799822135124505e+08 1.076564976262070104e+03 3.096503116317579895e+07
1.521909189290812016e+08 1.102391570895903897e+03 3.018518447990331426e+07
1.531073408759913743e+08 1.128610434122155539e+03 2.942368878087370843e+07
1.540292810837195516e+08 1.155222028920858747e+03 2.867996930395985395e+07
1.549567727806301415e+08 1.182226712677761043e+03 2.795382784728074819e+07
1.558898493951732218e+08 1.209624737648975724e+03 2.724471598618993908e+07
1.568285445570890605e+08 1.237416251515916201e+03 2.655227927357865497e+07
1.577728920986205637e+08 1.265601298028539986e+03 2.587641589666327834e+07
1.587229260557323396e+08 1.294179817734739345e+03 2.521641943423069268e+07
1.596786806693374813e+08 1.323151648793621007e+03 2.457218328434712440e+07
1.606401903865317702e+08 1.352516527870268646e+03 2.394339298638152331e+07
1.616074898618352115e+08 1.382274091109533856e+03 2.332943594712504372e+07
1.625806139584408700e+08 1.412423875186222858e+03 2.273026659825984016e+07
1.635595977494716644e+08 1.442965318429050058e+03 2.214544629498656467e+07
1.645444765192441344e+08 1.473897762015577655e+03 2.157462362062845007e+07
1.655352857645404935e+08 1.505220451235313931e+03 2.101748819352188334e+07
1.665320611958878040e+08 1.536932536818116432e+03 2.047382712183661759e+07
1.675348387388449907e+08 1.569033076324903959e+03 1.994340473241425678e+07
1.685436545352978408e+08 1.601521035597740592e+03 1.942564118189416081e+07
1.695585449447615743e+08 1.634395290266233815e+03 1.892060947745928541e+07
1.705795465456911623e+08 1.667654627307192641e+03 1.842775176520645618e+07
1.716066961367998421e+08 1.701297746654479624e+03 1.794704870360553265e+07
1.726400307383852899e+08 1.735323262855961957e+03 1.747791921321500465e+07
1.736795875936640799e+08 1.769729706774448459e+03 1.702043013892225176e+07
1.747254041701137722e+08 1.804515527329526094e+03 1.657400432447376102e+07
1.757775181608234346e+08 1.839679093277203492e+03 1.613873567405729182e+07
1.768359674858520925e+08 1.875218695024291492e+03 1.571405246404364705e+07
1.779007902935956120e+08 1.911132546474450692e+03 1.529979073330309801e+07
1.789720249621614218e+08 1.947418786904848275e+03 1.489589828732741624e+07
1.800497101007517874e+08 1.984075482859710064e+03 1.450201695469422266e+07
1.811338845510554314e+08 2.021100630082599537e+03 1.411783052520245127e+07
1.822245873886474371e+08 2.058492155453722262e+03 1.374323169350640476e+07
1.833218579243975282e+08 2.096247918951052270e+03 1.337799368054382503e+07
1.844257357058869302e+08 2.134365715624315271e+03 1.302193753750962019e+07
1.855362605188337862e+08 2.172843277580392623e+03 1.267474482742823660e+07
1.866534723885270953e+08 2.211678275977443263e+03 1.233626837756667845e+07
1.877774115812692940e+08 2.250868323025156769e+03 1.200619403336773627e+07
1.889081186058273613e+08 2.290410973988583919e+03 1.168434286611011811e+07
1.900456342148931324e+08 2.330303729193089566e+03 1.137049161325550638e+07
1.911899994065518379e+08 2.370544036028036771e+03 1.106472169408816472e+07
1.923412554257599115e+08 2.411129290946890251e+03 1.076690726793109067e+07
1.934994437658313513e+08 2.452056841461513159e+03 1.047666058254217543e+07
1.946646061699334979e+08 2.493323988128527617e+03 1.020328084272777475e+07
1.958367846325911880e+08 2.534927986525643973e+03 9.917904872064817697e+06
1.970160214012006223e+08 2.576866049216046122e+03 9.649043414722446352e+06
1.982023589775518179e+08 2.619135347698852911e+03 9.387114044783649966e+06
1.993958401193605363e+08 2.661733014343969444e+03 9.131791202174171805e+06
2.005965078418093920e+08 2.704656144309522006e+03 8.883024209891363978e+06
2.018044054190980792e+08 2.747901797440289556e+03 8.640689610318271443e+06
2.030195763860031664e+08 2.791467000145610200e+03 8.404432023981986567e+06
2.042420645394470096e+08 2.835348747255292437e+03 8.174429510662333108e+06
2.054719139400766194e+08 2.879544003852163314e+03 7.950286224609539844e+06
2.067091689138511419e+08 2.924049707079993368e+03 7.731831020062160678e+06
2.079538740536400378e+08 2.968862767925607841e+03 7.519196090609868057e+06
2.092060742208297253e+08 3.013980072974047289e+03 7.312014591249519028e+06
2.104658145469409823e+08 3.059398486135800340e+03 7.110135747937197797e+06
2.117331404352551103e+08 3.105114850345111336e+03 6.913579963198208250e+06
2.130080975624507666e+08 3.151125989228540220e+03 6.722185045760158449e+06
2.142907318802497983e+08 3.197428708742955678e+03 6.535669365487093106e+06
2.155810896170738935e+08 3.244019798782274847e+03 6.354221400970449671e+06
2.168792172797102928e+08 3.290896034752288415e+03 6.177407610891406424e+06
2.181851616549883783e+08 3.338054179113024020e+03 6.005232246503375471e+06
2.194989698114654720e+08 3.385490982888133658e+03 5.837544981258105487e+06
2.208206891011238694e+08 3.433203187140895807e+03 5.674323519398802891e+06
2.221503671610769928e+08 3.481187524416442102e+03 5.515432892919483595e+06
2.234880519152864814e+08 3.529440720149924346e+03 5.360717823163116351e+06
2.248337915762895644e+08 3.577959494042016559e+03 5.210119793391289189e+06
2.261876346469366252e+08 3.626740561392528889e+03 5.063506351005755365e+06
2.275496299221392274e+08 3.675780634413003099e+03 4.920801557104702108e+06
2.289198264906290770e+08 3.725076423492020695e+03 4.781894274804678746e+06
2.302982737367268205e+08 3.774624638431656876e+03 4.646697141774073243e+06
2.316850213421224654e+08 3.824421989648212275e+03 4.515116506792656146e+06
2.330801192876655459e+08 3.874465189338244727e+03 4.387061392228355631e+06
2.344836178551667631e+08 3.924750952610191689e+03 4.262443899808073416e+06
2.358955676292101741e+08 3.975275998581596468e+03 4.141177974781303201e+06
2.373160194989763200e+08 4.026037051442221582e+03 4.023185118836135138e+06
2.387450246600764692e+08 4.077030841483264794e+03 3.908420232057137880e+06
2.401826346163976192e+08 4.128254106092907023e+03 3.796671737243168987e+06
2.416289011819588542e+08 4.179703590718554551e+03 3.688014762018107809e+06
2.430838764827790558e+08 4.231376049796083862e+03 3.582274743795587681e+06
2.445476129587551951e+08 4.283268247646413329e+03 3.479422997469823342e+06
2.460201633655526340e+08 4.335376959339840141e+03 3.379375886725408956e+06
2.475015807765066028e+08 4.387698971528555376e+03 3.282033023535632063e+06
2.489919185845347047e+08 4.440231083247695096e+03 3.187381876882874407e+06
2.504912305040617287e+08 4.492970106685498649e+03 3.095286884710225742e+06
2.519995705729552507e+08 4.545912867922937949e+03 3.005809479350518901e+06
2.535169931544735134e+08 4.599056207643375274e+03 2.918740936890623998e+06
2.550435529392245412e+08 4.652396981812731610e+03 2.834082984420225956e+06
2.565793049471374750e+08 4.705932062330706685e+03 2.751792404637353960e+06
2.581243045294455886e+08 4.759658337653512717e+03 2.671682287129681092e+06
2.596786073706810772e+08 4.813572713388786724e+03 2.593941069902308751e+06
2.612422694906821847e+08 4.867672112863094299e+03 2.518247505257846322e+06
2.628153472466121614e+08 4.921953477662691512e+03 2.444720866209876258e+06
2.643978973349906504e+08 4.976413768148066083e+03 2.373260816873000469e+06
2.659899767937368155e+08 5.031049963942818067e+03 2.303761171873058658e+06
2.675916430042253435e+08 5.085859064397483962e+03 2.236215849308198318e+06
2.692029536933546066e+08 5.140838089028875402e+03 2.170573264641662128e+06
2.708239669356268644e+08 5.195984077935484493e+03 2.106775029824452940e+06
2.724547411552420855e+08 5.251294092189583353e+03 2.044773397687283577e+06
2.740953351282027364e+08 5.306765214206576275e+03 1.984525557352809468e+06
2.757458079844329357e+08 5.362394548092159312e+03 1.925981039278848330e+06
2.774062192099093795e+08 5.418179219967929384e+03 1.869097986753844190e+06
2.790766286488050222e+08 5.474116378278877164e+03 1.813830530226448784e+06
2.807570965056463480e+08 5.530203194067410550e+03 1.760135587961557787e+06
2.824476833474831581e+08 5.586436861251218033e+03 1.707970738799803657e+06
2.841484501060713530e+08 5.642814596860042002e+03 1.657294669700445142e+06
2.858594580800691843e+08 5.699333641263820027e+03 1.608066886919029290e+06
2.875807689372465611e+08 5.755991258380758154e+03 1.560247767627929104e+06
2.893124447167075276e+08 5.812784735867742711e+03 1.513799028563942295e+06
2.910545478311264515e+08 5.869711385293694548e+03 1.468683416508061113e+06
2.928071410689973235e+08 5.926768542296324995e+03 1.424866883809740189e+06
2.945702875968968868e+08 5.983953566722906544e+03 1.382316634057973744e+06
2.963440509617612362e+08 6.041263842755490259e+03 1.341013148402985418e+06
2.981284950931760669e+08 6.098696779021150178e+03 1.300930260041428031e+06
2.999236843056809306e+08 6.156249808687701261e+03 1.262023156519071432e+06
3.017296833010872602e+08 6.213920389545481157e+03 1.224212547131360043e+06
3.035465571708102226e+08 6.271706004075524106e+03 1.187465712806866970e+06
3.053743713982148767e+08 6.329604159504779091e+03 1.151765329581375932e+06
3.072131918609761000e+08 6.387612387848716935e+03 1.117107138176777633e+06
3.090630848334530592e+08 6.445728245941836576e+03 1.083520043054012349e+06
3.109241169890781045e+08 6.503949315456507065e+03 1.050971157725647325e+06
3.127963554027592540e+08 6.562273202910600048e+03 1.019435745514002978e+06
3.146798675532981753e+08 6.620697539664305623e+03 9.887968834311628016e+05
3.165747213258219361e+08 6.679219981906621797e+03 9.589608216658480233e+05
3.184809850142299533e+08 6.737838210631820402e+03 9.300097292111848947e+05
3.203987273236552477e+08 6.796549931606427890e+03 9.018243517443179153e+05
3.223280173729407191e+08 6.855352875326971116e+03 8.744129240615561139e+05
3.242689246971304417e+08 6.914244796968959236e+03 8.479506171731870854e+05
3.262215192499755621e+08 6.973223476327461867e+03 8.224215634957421571e+05
3.281858714064558744e+08 7.032286717752910590e+03 7.975655302615368273e+05
3.301620519653159976e+08 7.091432350065257197e+03 7.733598534140064148e+05
3.321501321516174674e+08 7.150658226485265004e+03 7.498666624831369845e+05
3.341501836193052530e+08 7.209962224536886424e+03 7.270383061224619159e+05
3.361622784537906647e+08 7.269342245952902886e+03 7.049449624993657926e+05
3.381864891745496392e+08 7.328796216572330195e+03 6.835977257104446180e+05
3.402228887377356291e+08 7.388322086231804860e+03 6.628830754366551992e+05
3.422715505388101339e+08 7.447917828651186937e+03 6.427784205692763207e+05
3.443325484151874185e+08 7.507581441313691357e+03 6.232210351473416667e+05
3.464059566488957405e+08 7.567310945340832404e+03 6.041451312860662583e+05
3.484918499692546725e+08 7.627104385362426910e+03 5.856831325242390158e+05
3.505903035555686951e+08 7.686959829381954478e+03 5.678417951292892685e+05
3.527013930398364067e+08 7.746875368637576685e+03 5.505506284788985504e+05
3.548251945094767213e+08 7.806849117458870751e+03 5.338149358548229793e+05
3.569617845100713372e+08 7.866879213119808810e+03 5.175845523065131856e+05
3.591112400481227636e+08 7.926963815687915485e+03 5.018017376811917056e+05
3.612736385938308835e+08 7.987101107870063061e+03 4.864609812770363642e+05
3.634490580838844180e+08 8.047289294854941545e+03 4.715660889549198910e+05
3.656375769242700934e+08 8.107526604152490108e+03 4.571214488942057360e+05
3.678392739930984974e+08 8.167811285434368074e+03 4.431620150736536598e+05
3.700542286434470415e+08 8.228141610356755336e+03 4.296932744488833123e+05
3.722825207062199116e+08 8.288515872405758273e+03 4.166480998150648666e+05
3.745242304930253029e+08 8.348932386718963244e+03 4.040294326840946451e+05
3.767794387990701199e+08 8.409389489914470687e+03 3.917376623217081651e+05
3.790482269060718417e+08 8.469885539916247581e+03 3.797107727415008703e+05
3.813306765851882696e+08 8.530418915777796428e+03 3.679545035958561930e+05
3.836268700999643803e+08 8.590988017504223535e+03 3.564780680839259876e+05
3.859368902092975378e+08 8.651591265872801159e+03 3.453483145351445419e+05
3.882608201704200506e+08 8.712227102252350960e+03 3.347905284354484174e+05
3.905987437419002056e+08 8.772893988421321410e+03 3.248340883122144733e+05
3.929507451866607666e+08 8.833590406384855669e+03 3.150754912862504134e+05
3.953169092750159502e+08 8.894314858190467930e+03 3.054699217701029847e+05
3.976973212877269983e+08 8.955065865751203091e+03 2.961077820946723805e+05
4.000920670190757513e+08 9.015841970640743966e+03 2.868625536808489705e+05
4.025012327799565792e+08 9.076641733930231567e+03 2.779670337613458396e+05
4.049249054009876251e+08 9.137463735989982524e+03 2.695215482162018889e+05
4.073631722356396317e+08 9.198306576305720228e+03 2.613803967278726923e+05
4.098161211633852124e+08 9.259168873291881027e+03 2.534850002968356421e+05
4.122838405928652883e+08 9.320049264104720351e+03 2.457878461757939949e+05
4.147664194650763273e+08 9.380946404454272852e+03 2.381897526829313720e+05
4.172639472565753460e+08 9.441858968427848595e+03 2.306866703025106108e+05
4.197765139827049375e+08 9.502785648280239911e+03 2.233144995910984580e+05
4.223042102008377314e+08 9.563725154272162399e+03 2.171315884139929840e+05
4.248471270136401653e+08 9.624676214471333878e+03 2.103154475747070974e+05
4.274053560723559856e+08 9.685637574566921103e+03 2.038650419705183303e+05
4.299789895801094770e+08 9.746607997698238250e+03 1.976104678208664118e+05
4.325681202952286005e+08 9.807586264241310346e+03 1.915755214461885917e+05
4.351728415345881581e+08 9.868571171651778059e+03 1.857239488122200128e+05
4.377932471769734025e+08 9.929561534278122053e+03 1.800455391408076102e+05
4.404294316664632559e+08 9.990556183152159065e+03 1.745430619080094330e+05
4.430814900158343315e+08 1.005155396586122515e+04 1.692079019950508373e+05
4.457495178099853992e+08 1.011255374629865764e+04 1.640354181503276923e+05
4.484336112093822956e+08 1.017355440453372466e+04 1.590229726601592556e+05
4.511338669535241127e+08 1.023455483661797189e+04 1.541668984694843530e+05
4.538503823644292951e+08 1.029555395439680979e+04 1.494618730637712579e+05
4.565832553501437306e+08 1.035655068535459395e+04 1.449032828528915416e+05
4.593325844082692862e+08 1.041754397240123762e+04 1.404858042438642588e+05
4.620984686295142770e+08 1.047853277374903519e+04 1.361981816239944601e+05
4.648810077012640834e+08 1.053951606267078387e+04 1.320333110467033694e+05
4.676803019111746550e+08 1.060049282740119270e+04 1.279956091468861996e+05
4.704964521507871747e+08 1.066146207090535063e+04 1.240803553021649277e+05
4.733295599191637635e+08 1.072242281073612321e+04 1.202898082875420951e+05
4.761797273265463710e+08 1.078337407885458379e+04 1.166286973134334548e+05
4.790470570980362296e+08 1.084431492147001518e+04 1.130959313549906947e+05
4.819316525772970319e+08 1.090524439886432083e+04 1.096766536057670019e+05
4.848336177302791476e+08 1.096616158522977094e+04 1.063673143871381035e+05
4.877530571489670277e+08 1.102706556850768357e+04 1.031431848005840438e+05
4.906900760551486015e+08 1.108795545020566533e+04 9.998669805458704650e+04
4.936447803042076230e+08 1.114883034527208292e+04 9.690504496788991673e+04
4.966172763889395595e+08 1.120968938190138397e+04 9.389472509310553141e+04
4.996076714433885813e+08 1.127053170138921087e+04 9.098170930851867888e+04
5.026160732467101812e+08 1.133135645797253892e+04 8.819762479589894065e+04
5.056425902270547152e+08 1.139216281867279395e+04 8.556271286486790632e+04
5.086873314654757977e+08 1.145294996314044329e+04 8.305354677592827647e+04
5.117504066998620033e+08 1.151371708350108020e+04 8.065080741692686570e+04
5.148319263288912177e+08 1.157446338420478969e+04 7.832247226917750959e+04
5.179320014160105586e+08 1.163518808186591923e+04 7.597878407529545075e+04
5.210507436934384704e+08 1.169589040513027612e+04 7.357034390910108050e+04
5.241882655661928058e+08 1.175656959451196599e+04 7.115545154478016775e+04
5.273446801161403060e+08 1.181722490225227193e+04 6.869592294579060399e+04
5.305201011060743928e+08 1.187785559217376795e+04 6.691878886921859521e+04
5.337146429838138819e+08 1.193846093953622767e+04 6.499356866705635912e+04
5.369284208863286972e+08 1.199904023089399197e+04 6.295499581225212023e+04
5.401615506438889503e+08 1.205959276395478810e+04 6.105604892703732912e+04
5.434141487842403650e+08 1.212011784744000761e+04 5.921175859086404671e+04
5.466863325368036032e+08 1.218061480094640319e+04 5.742130100883277919e+04
5.499782198368995190e+08 1.224108295481214554e+04 5.568792134477586660e+04
5.532899293299999237e+08 1.230152164996735701e+04 5.400783148168134358e+04
5.566215803760039806e+08 1.236193023782573982e+04 5.237875062519618223e+04
5.599732930535396338e+08 1.242230808012978378e+04 5.079929057712603390e+04
5.633451881642916203e+08 1.248265454882775157e+04 4.926788508621635992e+04
5.667373872373558283e+08 1.254296902594345192e+04 4.778353144594124024e+04
5.701500125336184502e+08 1.260325090344762793e+04 4.634428232453118835e+04
5.735831870501636267e+08 1.266349958313096795e+04 4.494933575686562108e+04
5.770370345247058868e+08 1.272371447647839341e+04 4.359701374699341977e+04
5.805116794400496483e+08 1.278389500454487461e+04 4.228612906594676315e+04
5.840072470285760164e+08 1.284404059783261255e+04 4.101529213161848747e+04
5.875238632767568827e+08 1.290415069617313020e+04 3.978316342911847460e+04
5.910616549296948910e+08 1.296422474858825808e+04 3.858863287172648415e+04
5.946207494956921339e+08 1.302426221320928016e+04 3.743061449333455676e+04
5.982012752508455515e+08 1.308426255712361308e+04 3.630794604279188934e+04
6.018033612436702251e+08 1.314422525627223695e+04 3.521936381566241471e+04
6.054271372997500896e+08 1.320414979533712722e+04 3.416378263736176450e+04
6.090727340264184475e+08 1.326403566762475566e+04 3.314052722015488689e+04
6.127402828174635172e+08 1.332388237495455905e+04 3.214890765331443617e+04
6.164299158578654528e+08 1.338368942754815544e+04 3.118772374447414768e+04
6.201417661285599470e+08 1.344345634391982639e+04 3.025457123087675791e+04
6.238759674112308025e+08 1.350318265076823263e+04 2.934811854143511664e+04
6.276326542931327820e+08 1.356286788286953015e+04 2.847136085895160795e+04
6.314119621719408035e+08 1.362251158297157963e+04 2.762434403174586259e+04
6.352140272606314421e+08 1.368211330168959648e+04 2.680413914129925615e+04
6.390389865923908949e+08 1.374167259740286863e+04 2.600541842168012590e+04
6.428869780255552530e+08 1.380118903615282397e+04 2.522441017215169268e+04
6.467581402485779524e+08 1.386066219154231112e+04 2.446938598244417881e+04
6.506526127850294113e+08 1.392009164463600428e+04 2.374039137085392213e+04
6.545705359986248016e+08 1.397947698386213960e+04 2.303772411744986312e+04
6.585120510982834101e+08 1.403881780491531390e+04 2.235430874629488608e+04
6.624773001432183981e+08 1.409811371066056927e+04 2.169078963961551199e+04
6.664664260480561256e+08 1.415736431103857467e+04 2.104702475749795121e+04
6.704795725879875422e+08 1.421656922297198435e+04 2.042079047905820335e+04
6.745168844039502144e+08 1.427572807027299677e+04 1.981146398613940983e+04
6.785785070078408718e+08 1.433484048355193590e+04 1.922179403621775054e+04
6.826645867877607346e+08 1.439390610012707293e+04 1.865311801235512758e+04
6.867752710132905245e+08 1.445292456393548855e+04 1.810170447756975045e+04
6.909107078407995701e+08 1.451189552544506842e+04 1.756817422077525407e+04
6.950710463187845945e+08 1.457081864156757729e+04 1.705101168333576061e+04
6.992564363932423592e+08 1.462969357557283547e+04 1.654774069175582190e+04
7.034670289130731821e+08 1.468851999700389388e+04 1.605496488288578803e+04
7.077029756355187893e+08 1.474729758159340054e+04 1.557702994226997180e+04
7.119644292316315174e+08 1.480602601118087296e+04 1.511741215791375907e+04
7.162515432917765379e+08 1.486470497363106915e+04 1.467873532195647203e+04
7.205644723311676979e+08 1.492333416275341369e+04 1.424772243585022443e+04
7.249033717954369783e+08 1.498191327822236053e+04 1.382317905808672003e+04
7.292683980662364960e+08 1.504044202549885085e+04 1.340197621837511542e+04
7.336597084668744802e+08 1.509892011575263678e+04 1.300157776622410347e+04
7.380774612679864168e+08 1.515734726578575464e+04 1.262416738997354150e+04
7.425218156932392120e+08 1.521572319795680050e+04 1.226518623723626479e+04
7.469929319250687361e+08 1.527404764010627150e+04 1.190697626104560550e+04
7.514909711104547977e+08 1.533232032548280404e+04 1.154382839304772097e+04
7.560160953667277098e+08 1.539054099267040510e+04 1.119714564107164915e+04
7.605684677874125242e+08 1.544870938551651125e+04 1.087009397536759752e+04
7.651482524481058121e+08 1.550682525306107709e+04 1.056356677213155854e+04
7.697556144123909473e+08 1.556488834946552925e+04 1.025403237233456275e+04
7.743907197377852201e+08 1.562289843394777563e+04 9.957551424843622954e+03
7.790537354817271233e+08 1.568085527070708122e+04 9.673864789491268311e+03
7.837448297075953484e+08 1.573875862886173491e+04 9.395861026389618928e+03
7.884641714907678366e+08 1.579660828238104841e+04 9.130605022604140686e+03
7.932119309247140884e+08 1.585440401001969440e+04 8.872620419021550333e+03
7.979882791271264553e+08 1.591214559525285404e+04 8.615080542650788630e+03
8.027933882460875511e+08 1.596983282621221406e+04 8.357340710659958859e+03
8.076274314662743807e+08 1.602746549562277869e+04 8.103137707953255813e+03
8.124905830151998997e+08 1.608504340074048559e+04 7.851915417123301268e+03
8.173830181694942713e+08 1.614256634329065673e+04 7.603610102556503080e+03
8.223049132612193823e+08 1.620003412940720045e+04 7.370938884379535011e+03
8.272564456842269897e+08 1.625744656957263942e+04 7.156374461723804416e+03
8.322377939005500078e+08 1.631480347855888249e+04 6.961629569056582113e+03
8.372491374468358755e+08 1.637210467536878787e+04 6.777930649667720900e+03
8.422906569408172369e+08 1.642934998317843565e+04 6.605539572169419444e+03
8.473625340878214836e+08 1.648653922928022803e+04 6.436010540434159338e+03
8.524649516873193979e+08 1.654367224502663521e+04 6.255689431387343575e+03
8.575980936395145655e+08 1.660074886577474172e+04 6.048869173907149161e+03
8.627621449519703388e+08 1.665776893083145114e+04 5.824812384138643210e+03
8.679572917462788820e+08 1.671473228339947673e+04 5.602144986525679087e+03
8.731837212647686005e+08 1.677163877052396856e+04 5.388174260532831795e+03
8.784416218772524595e+08 1.682848824303983201e+04 5.203577871354528725e+03
8.837311830878188610e+08 1.688528055551978832e+04 5.081279850718628950e+03
8.890525955416588783e+08 1.694201556622306089e+04 5.061442924119094641e+03
8.944060510319402218e+08 1.699869313704474553e+04 5.049741515691240238e+03
8.997917425067179203e+08 1.705531313346583192e+04 5.043478000524583877e+03
9.052098640758894682e+08 1.711187542450388355e+04 4.798437260449266432e+03
9.106606110181909800e+08 1.716837988266434695e+04 4.495148552537198157e+03
9.161441797882341146e+08 1.722482638389251952e+04 4.356797192007582453e+03
9.216607680235887766e+08 1.728121480752612842e+04 4.230051703376780097e+03
9.272105745519039631e+08 1.733754503624850258e+04 4.108164755780082487e+03
9.327937993980759382e+08 1.739381695604239940e+04 3.989871441713037257e+03
9.384106437914556265e+08 1.745003045614439179e+04 3.874805939170312286e+03
9.440613101731032133e+08 1.750618542899989552e+04 3.763090208259856809e+03
9.497460022030827999e+08 1.756228177021873489e+04 3.654813549871368195e+03
9.554649247678035498e+08 1.761831937853131603e+04 3.549805066052124857e+03
9.612182839874041080e+08 1.767429815574537497e+04 3.447694600432129391e+03
9.670062872231810093e+08 1.773021800670326411e+04 3.348732188061246234e+03
9.728291430850635767e+08 1.778607883923983172e+04 3.252672908424960042e+03
9.786870614391305447e+08 1.784188056414079620e+04 3.159054928427311552e+03
9.845802534151759148e+08 1.789762309510173873e+04 3.068269221210898195e+03
9.905089314143178463e+08 1.795330634868757261e+04 2.980769003015627277e+03
9.964733091166539192e+08 1.800893024429255456e+04 2.895120420430611830e+03
1.002473601488962173e+09 1.806449470410084177e+04 2.811352564082485515e+03
1.008510024792448640e+09 1.811999965304749639e+04 2.730783495460826998e+03
1.014582796590544105e+09 1.817544501878012306e+04 2.653458590502801144e+03
